location,area,price,price_currency,status,new/resale,price_negotiable,description,facing,furnished,age of property,Lift(s),Full Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,locality_score,project_score,builder_experience,Rain Water Harvesting,Car Parking,Vaastu Compliant,Golf Course,Intercom,Indoor Games,Maintenance Staff,Multipurpose Room,ATM,Cafeteria,Staff Quarter,Hospital,School,Shopping Mall
Wagholi,2650,16500000,INR,0.0,0,0,"A 3 bhk property is available for sale in Kolte Patil Developers Ivy Villa, Wagholi, Pune. It has a salable area of 2650 sqft and is available at a price of Rs. 6,226 per sqft. It has swimming pool. Other amenities include intercom, power backup, club house, gymnasium, children's play area and gated_community. It is facing east direction. It is a 9 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact us for more details. ",east,0,8,1,1,1,1,1,1,1,1,1,1,8.0,8.7,32.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wagholi,1900,12500000,INR,0.0,0,0,"It has an area of 1900 sqft with a carpet area of 1450 sqft . The property is available at a price of Rs. 1.25 cr . It has power backup as well as club house. The project also has children's play area, gymnasium, swimming pool and lift available. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",east,0,10,1,1,1,1,1,1,1,1,1,0,8.0,8.3,28.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Wagholi,2650,16600000,INR,0.0,0,0,"Well designed 3 bhk villa is available at a prime location in Kolte Patil Developers Ivy Villa. It has a salable area of 2650 sqft and is available at a price of Rs. 6,264 per sqft. It is a semi-furnished property. It has power backup. Other amenities include intercom, children's play area, gated_community, swimming pool, club house and gymnasium. Its main door is facing east direction. This residential property is ready-to-move-in. The site is in close proximity to various civic utilities. Please contact us for more details. ",east,0,8,1,1,1,1,1,1,1,1,1,1,8.0,8.7,32.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Wagholi,2100,15000000,INR,0.0,0,0,"This spacious 3 bhk villa is available for sale and is located in BU Bhandari Chrrysalis, one of the most prestigious projects of Wagholi. It has a built-up area of 2100 sqft and is priced at Rs. 1.50 cr . The house is furnished. It has 1 refrigerator, 1 sofa, 1 washing machine and 1 microwave. It also has 1 dining table, 1 gas connection, 1 ac and 1 bed. It has children's play area as well as gymnasium. The project also has swimming pool, power backup and club house. It is east facing property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",east,1,9,1,1,1,1,1,1,1,1,1,0,8.0,8.3,103.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kothrud,1800,26000000,INR,0.0,0,0,Well designed 4 bhk villa is available at a prime location in Kothrud. The house is semi-furnished. It is facing east direction. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details. ,east,0,0,1,1,0,1,1,1,1,1,0,0,9.2,8.107141338165968,212.4724537848433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kothrud,2475,37000000,INR,0.0,0,0,"It’s a 4 bhk villa situated in Kothrud, Pune. The house is furnished. It is facing east direction. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. ",east,1,0,1,1,0,1,1,1,1,1,0,0,9.2,8.107141338165968,212.4724537848433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ravet,1300,12000000,INR,0.0,1,0,"Well designed 3 bhk villa is available at a prime location in Krishna Rama Properties Sai Dwarka. It has a salable area of 1300 sqft and is available at a price of Rs. 9,230 per sqft. The house is unfurnished. It is an under-construction property and is expected to get completed by 01/12/2024. It is made in way to provide a comfortable living for the residents. The society is well connected by different modes of transportation. Contact us for more details. ",unknown,0,0,0,0,0,1,1,0,0,0,0,1,8.1,8.044814201608972,188.15544658229172,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ravet,1350,11000000,INR,0.0,1,0,"It has an area of 1350 sqft with a carpet area of 1000 sqft . The property is available at a price of Rs. 1.10 cr . The house is unfurnished. This residential complex is under-construction as of now. The expected completion date is 01/12/2024. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact for more details. ",unknown,0,0,0,0,0,1,1,0,0,0,0,1,8.1,8.044814201608972,188.15544658229172,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manohar Nagar,1300,7500000,INR,0.0,1,0,"A spacious 3 bhk villa is available for sale in Manohar Nagar, Pune. It has an area of 1300 sqft with a carpet area of 1050 sqft . The property is available at a price of Rs. 75.00 lac . The house is semi-furnished. This residential complex is under-construction as of now. . It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details. ",unknown,0,0,0,1,0,1,1,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magarpatta,5000,70000000,INR,0.0,0,0,"It’s a 6 bhk villa situated in Magarpatta, Pune. It has a salable area of 5000 sqft and is available at a price of Rs. 14,000 per sqft. It is an unfurnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact us for more details. ",east,0,6,1,1,0,1,1,1,0,1,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pimple Saudagar,2700,25000000,INR,0.0,0,0,The house is furnished. It is east facing property. It is a 10 year old ready-to-move-in property. It is situated in the proximity of all the important facilities. Kindly call us for details. ,east,1,10,0,1,1,1,1,1,1,1,0,0,7.980726525511188,8.0,186.30810622456556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bavdhan,3500,18000000,INR,0.0,1,1,unknown,east,0,6,1,1,1,1,0,0,1,0,1,0,8.1,7.9,52.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pimple Saudagar,2450,23500000,INR,0.0,0,0,"Well designed 3 bhk villa is available at a prime location in Pimple Saudagar. It has a built-up area of 2450 sqft and is priced at Rs. 2.35 cr . The house is semi-furnished. It is east facing property. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",east,0,0,0,1,0,1,1,1,1,1,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pimple Saudagar,2500,14700000,INR,0.0,0,0,This spacious 4 bhk villa is available for sale and is located in the heart of Pimple Saudagar. It has a built-up area of 2500 sqft and is priced at Rs. 1.47 cr . The house is semi-furnished. It is made in way to provide a comfortable living for the residents. Please contact for more details. ,east,0,0,0,1,0,0,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pimple Saudagar,2700,22000000,INR,0.0,0,0,"A 3 bhk property is available for sale in Pimple Saudagar, Pune. It has a built-up area of 2700 sqft and is priced at Rs. 2.20 cr . It is a semi-furnished property. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Please contact for more details. ",east,0,0,0,1,0,1,1,1,1,1,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aundh,3400,26500000,INR,0.0,0,0,It is a semi-furnished property. It is east facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. It is well connected to the city areas. ,east,0,0,0,0,0,0,0,0,0,0,0,0,9.7,8.135471854782784,223.52563887691224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baner,2450,30000000,INR,0.0,0,0,"This spacious 4 bhk villa is available for sale and is located in the heart of Baner. It has a salable area of 2450 sqft and is available at a price of Rs. 12,244 per sqft. It is a semi-furnished property. Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is east facing property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",east,0,0,0,1,0,0,0,0,0,0,0,0,9.1,8.101475234842605,210.26181676642955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erandwane,6000,65000000,INR,1.0,0,0,"A spacious 5 bhk villa is available for sale in Erandwane, Pune. It has an area of 6000 sqft . The property is available at a price of Rs. 6.50 cr . The house is semi-furnished. It is east facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Kindly call us for details. ",east,0,0,1,1,0,0,0,0,0,0,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kothrud,1200,13200000,INR,1.0,0,0,"A spacious 2 bhk villa is available for sale in Kothrud, Pune. It has a built-up area of 1200 sqft and is priced at Rs. 1.32 cr . It is an unfurnished property. It is facing east direction. This residential property is ready-to-move-in. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",east,0,0,0,1,0,0,0,0,0,0,0,0,9.2,8.107141338165968,212.4724537848433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakad,3000,25000000,INR,0.0,0,0,"Well designed 3 bhk villa is available at a prime location in Mont Vert Homes Tranquille. It is facing east direction. It is a 12 year old ready-to-move-in property. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",east,0,12,1,1,1,1,1,1,1,1,1,0,9.4,7.7,27.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bavdhan,6191,42945027,INR,0.0,1,0,"A 5 bhk property is available for sale in Gera Developments Isle Royale, Bavdhan, Pune. Its main door is facing east direction. It is a 6 year old ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",east,0,6,1,1,1,1,1,1,1,1,1,0,8.1,7.9,52.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bavdhan,6191,42945020,INR,0.0,1,0,"It has a salable area of 6191 sqft and is available at a price of Rs. 6,936 per sqft. The house is unfurnished. Its main door is facing east direction. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Please contact us for more details. ",east,0,0,1,1,0,1,1,1,1,1,0,0,8.1,8.044814201608972,188.15544658229172,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pimple Gurav,2000,18500000,INR,0.0,0,0,"A spacious 3 bhk villa is available for sale in Pimple Gurav, Pune. It has a built-up area of 2000 sqft and is priced at Rs. 1.85 cr . Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. Its main door is facing east direction. This residential property is ready-to-move-in. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. If you are interested, please contact us for more details. ",east,1,0,0,1,0,1,1,0,0,0,0,0,9.0,8.095809131519243,208.05117974801576,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakad,1750,11000000,INR,0.0,0,0,"It’s a 3 bhk villa situated in Wakad, Pune. It has an area of 1750 sqft with a carpet area of 1200 sqft . The property is available at a price of Rs. 1.10 cr . It is an unfurnished property. It is facing east direction. It is a ready-to-move-in property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Kindly call us for details. ",east,0,0,0,0,0,0,0,0,0,0,0,0,9.4,8.118473544812694,216.8937278216709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pimple Saudagar,2700,25000000,INR,0.0,0,0,"A 4 bhk property is available for sale in Pimple Saudagar, Pune. It has a salable area of 2700 sqft and is available at a price of Rs. 9,259 per sqft. It is a ready-to-move-in property. It is made in way to provide a comfortable living. Please contact us for more details. ",east,0,0,1,1,0,1,1,1,1,1,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pimple Saudagar,2200,20000000,INR,0.0,0,0,It’s a 4 bhk villa situated in Pimple Saudagar. It has a built-up area of 2200 sqft and is priced at Rs. 2.00 cr . The house is semi-furnished. It is east facing property. It is a ready-to-move-in property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Kindly call us for details. ,east,0,0,1,1,0,1,1,1,1,1,0,0,8.015749047339035,8.0400404713278,186.29270929935353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pimpri,2500,23500000,INR,0.0,0,0,"It has an area of 2500 sqft with a carpet area of 1800 sqft . The property is available at a price of Rs. 2.35 cr . Furnishings include 1 tv, 1 refrigerator, 1 sofa, 1 sofa, 1 washing machine, 1 microwave, 1 dining table, 1 gas connection, 1 ac and 1 bed. It is east facing property. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. Contact us for more details. ",east,1,0,0,1,0,1,1,1,0,1,0,0,9.4,8.118473544812694,216.8937278216709,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wakad,2700,26000000,INR,0.0,0,0,"A spacious 4 bhk villa is available for sale in Pride Purple Group Park Street, Wakad, Pune. It is east facing property. It is a 11 year old ready-to-move-in property. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. ",east,1,10,1,1,1,1,1,1,1,1,1,0,9.4,8.4,123.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Pimple Saudagar,2500,22000000,INR,0.0,0,0,"Well designed 4 bhk villa is available at a prime location in G K Developers Dwarkadheesh Residency. It has a salable area of 2500 sqft and is available at a price of Rs. 8,800 per sqft. It is a semi-furnished property. This residential property is ready-to-move-in. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",unknown,0,14,0,1,1,1,1,1,1,0,1,0,8.224581272830832,8.3,123.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
